node,in_degree,out_degree,degree_ratio,total_in_amount,total_out_amount,net_flow,flow_ratio,avg_in_amount,avg_out_amount,std_in_amount,std_out_amount,pagerank,betweenness,clustering_coeff,in_cycle,cycle_length,community_id,community_size,community_fraud_density,burst_in_2h,burst_out_2h,same_day_pass_through,fan_in_score,fan_out_score,is_fraud_node,predicted_fraud,fraud_probability,flag_cycle_ring,flag_fan_mule,flag_burst_passthrough,flag_risky_community,rule_based_risk_score,rule_based_flag,sample_pattern
U001885,3,4,0.8,1899.9,1038.8999999999999,861.0000000000002,1.8279642273295513,633.3000000000001,259.72499999999997,325.3649213831551,127.22780700381502,0.00013226632470579366,0.0004891442676437926,0.0,1,2,16,27,0.0,1,1,3,0.75,1.3333333333333333,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001595,6,5,1.1666666666666667,2888.47,1731.04,1157.4299999999998,1.6682466917623149,481.41166666666663,346.20799999999997,648.9954828147024,69.22955276469726,0.00025992551157084454,0.0042787734897002635,0.0,1,5,41,34,0.0,1,1,5,1.2,0.8333333333333334,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001936,7,5,1.3333333333333333,41180.57,7894.38,33286.19,5.215907277420466,5882.938571428572,1578.876,11419.486735552933,1538.1336971095848,0.00048676576857976256,0.001457676741663603,0.015151515151515152,1,4,73,66,0.0,1,1,5,1.4,0.7142857142857143,0,0,1.6295491236344206e-07,1,0,0,0,1,0,legit
U000416,2,9,0.3,2072.41,43636.89000000001,-41564.48000000001,0.0475139838337738,1036.205,4848.543333333333,650.285,11786.737307016825,0.00020301725600313178,0.0005536855038443374,0.0,1,4,16,27,0.0,1,1,2,0.2222222222222222,4.5,0,0,0.00215302591309831,1,0,0,0,1,0,legit
U001344,5,9,0.6,5373.87,8494.47,-3120.5999999999995,0.632674825524662,1074.7740000000001,943.8299999999999,1535.4082199024465,1002.2426795165153,0.00015254032339167433,0.0015656763862098198,0.0,1,5,2,48,0.0,1,1,5,0.5555555555555556,1.8,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001872,4,3,1.25,50031.06,408.08000000000004,49622.979999999996,122.30385254717902,12507.765,136.02666666666667,19703.67079894188,86.5749164340085,0.0002512262555965183,0.00029334795542682084,0.0,1,6,62,54,0.0,1,1,3,1.3333333333333333,0.75,0,0,0.0012410117806620153,1,0,0,0,1,0,legit
U001243,8,1,4.5,15446.310000000001,2637.63,12808.68,5.854291810522885,1930.7887500000002,2637.63,2191.8988713581057,0.0,0.0006566328836327929,0.00012684028605072087,0.0,0,0,2,48,0.0,1,0,1,8.0,0.125,0,0,0.017489557463172368,0,0,0,0,0,0,legit
U000841,9,3,2.5,34999.16,8565.42,26433.740000000005,4.08573943374245,3888.795555555556,2855.14,7364.9097156435155,2014.994691820965,0.0007561405156670184,0.0006821638781001343,0.0,1,4,28,37,0.0,1,1,3,3.0,0.3333333333333333,0,0,2.2846507569791463e-07,1,0,0,0,1,0,legit
U001960,9,6,1.4285714285714286,11191.9,23289.67,-12097.769999999999,0.480574410268146,1243.5444444444445,3881.611666666666,1379.9844114587438,6904.268060432901,0.000928449379824105,0.003967952209927823,0.0,1,5,74,59,0.0,1,1,6,1.5,0.6666666666666666,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001768,9,1,5.0,7743.84,904.19,6839.65,8.55603795888156,860.4266666666667,904.19,1229.1482331725133,0.0,0.00035028777298960236,0.0007607494532927221,0.0,1,5,4,22,0.0,1,0,1,9.0,0.1111111111111111,0,0,0.014006039320256606,1,1,0,0,2,1,legit
U001861,4,5,0.8333333333333334,6220.31,1715.81,4504.5,3.6237615111747954,1555.0775,343.162,1524.6281861551522,122.69118882788608,0.0012173392388530177,0.001624804072230233,0.0,1,4,50,33,0.0,1,1,4,0.8,1.25,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000279,5,5,1.0,1013.77,11931.18,-10917.41,0.08504481159352273,202.754,2386.236,161.19349597300754,2160.3197142886047,0.00012010525647617861,0.0014988142969296577,0.0,1,5,13,64,0.0,1,1,5,1.0,1.0,0,0,2.087190646878596e-07,1,0,0,0,1,0,legit
U001253,3,6,0.5714285714285714,31652.67,1346.16,30306.51,23.496592832328748,10550.89,224.35999999999999,9630.325280594974,145.4099444100483,0.0004513557353531013,0.0004743120139385153,0.0,1,4,10,37,0.0,1,1,3,0.5,2.0,0,0,1.7990617273782722e-07,1,0,0,0,1,0,legit
U000009,4,6,0.7142857142857143,5104.95,2168.2,2936.75,2.3538401253918497,1276.2375,361.3666666666666,1894.5797341016687,360.80092510351955,0.0004394075044695622,0.0008983348948994171,0.0,1,6,62,54,0.0,1,2,4,0.6666666666666666,1.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000685,5,4,1.2,3783.4900000000002,69291.38,-65507.89000000001,0.05461625073348614,756.698,17322.844999999998,1038.9475858463697,17174.436262035648,0.00032454826845652125,0.0016975835262415509,0.0,1,5,1,43,0.0,1,1,4,1.25,0.8,0,0,0.0008549656225587948,1,0,0,0,1,0,legit
U000989,5,4,1.2,5692.07,1273.52,4418.549999999999,4.466834573015723,1138.4140000000002,318.38,1485.0500907996336,107.95693886916209,0.0005135825829454524,0.0006773483602083365,0.0,1,4,6,35,0.0,1,1,4,1.25,0.8,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000704,7,4,1.6,13748.39,1271.05,12477.34,10.808843991981448,1964.0557142857142,317.76250000000005,3014.145328944163,127.49320950054556,0.0018143002054730125,0.001975568697445379,0.0,1,4,2,48,0.0,1,1,4,1.75,0.5714285714285714,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000983,5,6,0.8571428571428571,4735.61,49289.33,-44553.72,0.09609613082322638,947.122,8214.888333333334,790.0525707419729,16197.068684953887,0.0005749952050192314,0.0025964504254817767,0.0,1,4,69,37,0.0,1,1,5,0.8333333333333334,1.2,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001836,8,8,1.0,33925.49,8231.289999999999,25694.199999999997,4.121148550403351,4240.68625,1028.91125,10522.841154500455,1449.065833566901,0.0008406158434488088,0.0018972719445808483,0.0,1,5,34,38,0.16216216216216217,1,1,8,1.0,1.0,0,0,0.0010902855084471068,1,0,0,0,1,0,legit
U000534,8,7,1.125,10458.73,3341.87,7116.86,3.1289670253405006,1307.34125,477.41,1376.4953003955143,895.393156041364,0.0008614754321349566,0.0014301046682509365,0.0,1,4,1,43,0.0,1,1,7,1.1428571428571428,0.875,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000641,9,4,2.0,51062.310000000005,33130.31,17932.000000000007,1.5412402950562476,5673.59,8282.5775,13658.265812203246,14081.481399363447,0.0004938132151180001,0.0017908565026239728,0.0,1,5,13,64,0.0,1,1,4,2.25,0.4444444444444444,0,0,0.0008634524946054891,1,0,0,0,1,0,legit
U001892,9,5,1.6666666666666667,2915.38,4075.94,-1160.56,0.7153355212487797,323.93111111111114,815.188,388.7714449803364,1174.965637751164,0.00019686582631266107,0.0024439951432848692,0.01098901098901099,1,3,2,48,0.0,1,1,5,1.8,0.5555555555555556,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000325,6,6,1.0,3966.54,38202.340000000004,-34235.8,0.10385322330455922,661.09,6367.056666666666,631.1324777466824,11892.590562320258,0.0004357696752259519,0.0030762354689924743,0.0,1,5,55,48,0.0,1,1,6,1.0,1.0,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000412,4,6,0.7142857142857143,33755.33,887.4,32867.93,37.99676947321027,8438.8325,147.9,14010.001443294672,114.1586402044687,0.0008256353931047617,0.002357913063494389,0.0,1,4,55,48,0.0,1,1,4,0.6666666666666666,1.5,0,0,1.7990615243333162e-07,1,0,0,0,1,0,legit
U001570,6,5,1.1666666666666667,2354.9,1907.95,446.95000000000005,1.234133947981875,392.48333333333335,381.59000000000003,255.5403071054654,357.2071532878366,0.00026995330837838193,0.0011534290475445567,0.0,1,2,62,54,0.0,1,1,4,1.2,0.8333333333333334,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000376,10,5,1.8333333333333333,6530.82,5700.080000000001,830.7399999999989,1.1457162502543377,653.082,1140.016,683.794385335241,1844.2402243265385,0.0006277026702996887,0.0027774611827674446,0.0,1,4,13,64,0.0,1,1,5,2.0,0.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001210,4,8,0.5555555555555556,961.04,27186.66,-26225.62,0.03538517106657947,240.26,3398.3325,88.45440548666866,7825.430137123055,0.00012594422568560395,0.002503715261047689,0.0,1,6,5,41,0.0,1,2,4,0.5,2.0,0,0,0.002337048157160544,1,0,0,0,1,0,legit
U000205,8,4,1.8,9665.42,1023.56,8641.86,9.434703677676271,1208.1775,255.89,1450.803662972268,117.71814919544056,0.0009217902497791579,0.001715203739200412,0.0,1,4,55,48,0.0,1,1,4,2.0,0.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
F002293,1,3,0.5,215.41,7831.360000000001,-7615.950000000001,0.027630241715140773,215.41,2610.4533333333334,0.0,3254.535892497662,7.202732865547651e-05,0.0007316072749275146,0.0,1,5,81,14,1.0,0,1,1,0.3333333333333333,3.0,1,1,0.9795228101828607,1,0,0,1,2,1,legit_by_fraud_acct
U000089,8,6,1.2857142857142858,39187.380000000005,1638.9099999999999,37548.47,23.896665060887493,4898.422500000001,273.15166666666664,12234.986782296448,172.15682031379282,0.0006023413642378089,0.003494489539270152,0.0,1,5,30,33,0.0,1,1,6,1.3333333333333333,0.75,0,0,1.8982136460176324e-07,1,0,0,0,1,0,legit
U001650,5,4,1.2,2103.98,5557.820000000001,-3453.8400000000006,0.3786738912215182,420.796,1389.455,762.595419094555,1931.2631078195948,0.00013568312580618952,0.0013986696730462185,0.0,1,4,5,41,0.0,1,1,4,1.25,0.8,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000603,2,4,0.6,648.48,14165.900000000001,-13517.420000000002,0.04584489196648525,324.24,3541.4750000000004,116.23000000000002,5438.04731388253,0.00029983132606591675,0.0007916386496441493,0.0,1,6,71,35,0.7058823529411765,1,1,2,0.5,2.0,0,0,0.10303124154910509,1,0,0,1,2,1,legit
U001756,9,4,2.0,19264.170000000002,1575.32,17688.850000000002,12.221611094194074,2140.463333333333,393.83000000000004,2406.926030165632,244.58963387682644,0.0011308588598308352,0.0017732392098111327,0.0,1,6,59,43,0.0,1,1,4,2.25,0.4444444444444444,0,0,0.0010775750804737495,1,0,0,0,1,0,legit
U000047,8,5,1.5,12839.75,6875.44,5964.31,1.8673543286933356,1604.96875,1375.088,1576.7242424837443,1592.66581425483,0.0011199010432136596,0.004010352026509432,0.0,1,5,51,21,0.0,1,1,5,1.6,0.625,0,0,0.004337074329525791,1,0,0,0,1,0,legit
U000927,5,3,1.5,1509.8,1027.77,482.03,1.4685498216316573,301.96000000000004,342.59,131.88557601193543,105.22247003373377,0.0002809760983874738,0.0013234945025298417,0.0,1,6,3,37,0.0,1,1,3,1.6666666666666667,0.6,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U001018,5,6,0.8571428571428571,6680.96,4690.14,1990.8199999999997,1.4243787224427324,1336.192,781.69,1424.1565166146593,1255.6295873120118,0.0003326588002857206,0.002063068838256099,0.0,1,5,51,21,0.0,1,1,5,0.8333333333333334,1.2,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000832,7,7,1.0,10652.07,34022.57,-23370.5,0.31310853035116537,1521.7242857142853,4860.367142857142,1922.2369507712112,9795.208555390325,0.0007925011846796562,0.0035744148456656358,0.0,1,4,32,28,0.0,1,1,7,1.0,1.0,0,0,0.002152687897997135,1,0,0,0,1,0,legit
U000057,10,5,1.8333333333333333,15784.52,6845.91,8938.61,2.305495471679926,1578.452,1369.182,1814.6637088386376,1445.8965789211898,0.0007142219109444297,0.0037229563033352757,0.009523809523809525,1,3,62,54,0.0,1,1,5,2.0,0.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001307,4,6,0.7142857142857143,7264.17,54483.659999999996,-47219.49,0.13334340344603418,1816.0425,9080.609999999999,1659.5104255077006,16483.54331277006,0.0007802111647331364,0.0023066446195987743,0.0,1,5,51,21,0.0,1,1,4,0.6666666666666666,1.5,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000720,4,9,0.5,14710.71,6548.41,8162.299999999999,2.2462649307342186,3677.6775,727.6011111111111,4244.301947796452,1197.7009856057512,0.0006707743486223082,0.0030221641391115143,0.01282051282051282,1,3,3,37,0.0,1,1,4,0.4444444444444444,2.25,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001088,4,2,1.6666666666666667,45808.54,622.05,45186.49,73.52466094213948,11452.134999999998,311.025,18326.587405205177,179.76500000000001,0.0007463364423736537,0.00022369282983831018,0.0,1,6,71,35,0.7058823529411765,1,1,2,2.0,0.5,0,0,0.11993564321685661,1,0,0,1,2,1,legit
S002487,12,1,6.5,50570.85,145.7,50425.15,344.7297205180641,4214.2375,145.7,2640.8630379263172,0.0,0.0009550788366957698,0.0033140224110276813,0.0,0,0,54,12,1.0,10,0,1,12.0,0.08333333333333333,1,1,0.9340612594670078,0,1,0,1,2,1,smurf_in
U001176,1,4,0.4,436.4,5264.65,-4828.25,0.08306666793273385,436.4,1316.1625,0.0,2028.9395153672644,7.273706243252904e-05,9.117074818967403e-05,0.0,1,6,4,22,0.0,0,1,1,0.25,4.0,0,0,0.09204080717307879,1,0,0,0,1,0,legit
U000761,3,4,0.8,9472.19,734.49,8737.7,12.88010713945805,3157.396666666667,183.6225,2157.0342340403927,66.80946690963789,0.00013298049358955813,0.0002387338504487209,0.0,1,6,4,22,0.0,1,1,3,0.75,1.3333333333333333,0,0,2.8401747819349984e-07,1,0,0,0,1,0,legit
U001290,3,2,1.3333333333333333,603.2,38532.07,-37928.87,0.015680037951816453,201.0666666666667,19266.035,190.2428876170904,11586.915,0.00012240941546008818,0.0004540291794513962,0.0,1,4,27,19,0.0,1,1,2,1.5,0.6666666666666666,0,0,0.027923223216530346,1,0,0,0,1,0,legit
U000005,11,4,2.4,7481.7300000000005,33942.76,-26461.030000000002,0.22044493597645046,680.1572727272727,8485.69,1263.939067907734,14083.081446894,0.000489408982786284,0.002611128106151611,0.009523809523809525,1,5,5,41,0.0,1,1,4,2.75,0.36363636363636365,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000569,8,5,1.5,12183.720000000001,13116.79,-933.0699999999997,0.9288698782340623,1522.965,2623.358,3136.726273876157,4964.480855192817,0.001554195720819283,0.0023895163660405372,0.01282051282051282,1,5,14,26,0.0,1,1,5,1.6,0.625,0,0,0.0012003145204269071,1,0,0,0,1,0,legit
U001874,3,8,0.4444444444444444,16499.510000000002,10374.35,6125.160000000002,1.590356951813674,5499.836666666667,1296.7937499999998,7500.064817965835,1444.7875407645365,0.0002314277901045425,0.0014859941816912033,0.01818181818181818,1,5,44,41,0.0,1,1,3,0.375,2.6666666666666665,0,0,0.0010739093263588508,1,0,0,0,1,0,legit
U000110,8,7,1.125,9928.36,4968.48,4959.880000000001,1.9980682083437304,1241.045,709.7828571428571,1711.3146682083338,619.4130571462514,0.0002601603950967902,0.002884784623029899,0.0,1,5,73,66,0.0,1,1,7,1.1428571428571428,0.875,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001889,6,4,1.4,1749.49,5938.12,-4188.63,0.2947389512250973,291.58166666666665,1484.53,193.24605622682762,1837.7802999406651,0.0008475566336184195,0.00725655802842587,0.0,1,5,57,36,0.0,1,1,4,1.5,0.6666666666666666,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000393,5,6,0.8571428571428571,8017.0,2021.22,5995.78,3.964949412032321,1603.3999999999999,336.87,1747.3985183008485,247.9436319676981,0.0008849272930656661,0.004849358689119979,0.0,1,6,57,36,0.0,1,1,5,0.8333333333333334,1.2,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000566,2,3,0.75,200.05,947.72,-747.6700000000001,0.21191710936841218,100.025,315.9066666666667,54.465,100.75898812954054,0.00014202088901946696,0.003225408499676522,0.0,1,4,74,59,0.0,1,1,2,0.6666666666666666,1.5,0,0,0.003183199026507232,1,0,0,0,1,0,legit
U000427,6,6,1.0,13302.59,5888.9400000000005,7413.65,2.2586970325673943,2217.0983333333334,981.4900000000001,1876.4357933186047,1060.048729791859,0.001080860959534199,0.005211034369127403,0.030303030303030304,1,3,57,36,0.0,1,1,6,1.0,1.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000160,6,6,1.0,7560.530000000001,6628.94,931.590000000001,1.1405125838242882,1260.0883333333334,1104.8233333333333,1026.9160540248113,1630.282394634609,0.00032191427248941034,0.003576993755160564,0.0,1,4,3,37,0.0,1,1,6,1.0,1.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000014,7,1,4.0,5497.07,284.8,5212.2699999999995,19.237473757872635,785.2957142857143,284.8,1262.1843259304442,0.0,0.0003741572473578925,0.00032484287685124595,0.0,1,5,74,59,0.0,1,0,1,7.0,0.14285714285714285,0,0,1.839965326430307e-07,1,0,0,0,1,0,legit
U001026,2,3,0.75,525.44,36439.59,-35914.149999999994,0.014446527896502227,262.72,12146.529999999999,9.260000000000005,16294.451036920513,7.885586920715413e-05,0.0006678224074519877,0.0,0,0,22,45,0.0,1,1,2,0.6666666666666666,1.5,0,0,0.013755362631392765,0,0,0,0,0,0,legit
U000984,3,4,0.8,1619.3500000000001,3886.6299999999997,-2267.2799999999997,0.4167963515046443,539.7833333333334,971.6575,266.77997005439187,1299.5399108410443,0.00012221751323539183,0.001121454834747448,0.047619047619047616,1,5,58,31,0.0,1,1,3,0.75,1.3333333333333333,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001939,6,7,0.875,22627.3,38079.68,-15452.380000000001,0.5942199561562451,3771.2166666666667,5439.954285714287,6469.176824477405,12578.198779176677,0.0005790612371938208,0.005366596301409865,0.0,1,4,65,21,0.0,1,1,6,0.8571428571428571,1.1666666666666667,0,0,0.0008964577920377735,1,0,0,0,1,0,legit
U001242,4,7,0.625,1546.55,36968.53,-35421.979999999996,0.041860148073291706,386.6375,5281.2185714285715,210.93475097467936,11620.53157622002,9.567830302609808e-05,0.001847776390000394,0.0,1,5,37,36,0.0,1,1,4,0.5714285714285714,1.75,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001747,5,7,0.75,57063.28,8721.16,48342.119999999995,6.542448200904363,11412.655999999999,1245.8800000000003,19057.246654176044,1328.0683097964932,0.0008541673521647622,0.0023738491132173556,0.0,1,5,6,35,0.0,1,1,5,0.7142857142857143,1.4,0,0,1.7990617273782722e-07,1,0,0,0,1,0,legit
U001504,4,5,0.8333333333333334,813.72,2148.84,-1335.1200000000001,0.37896773713392623,203.43,429.7679999999999,55.37104839173628,495.8234497237903,8.321856137226013e-05,0.0013311542779591852,0.027777777777777776,1,5,20,38,0.0,1,1,4,0.8,1.25,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000956,6,2,2.3333333333333335,8442.77,256.25,8186.52,32.82320699708455,1407.1283333333333,128.125,1812.7216942985362,46.935,0.00030915510717940855,0.0007700284205862291,0.0,1,5,56,31,0.0,1,1,2,3.0,0.3333333333333333,0,0,2.251980977329197e-07,1,0,0,0,1,0,legit
U001772,6,2,2.3333333333333335,5099.429999999999,501.92999999999995,4597.499999999999,10.141431213091284,849.9049999999999,250.96499999999997,1226.688542088686,146.805,0.00014504363905182293,0.0006509349116925171,0.0,1,4,33,49,0.0,1,1,2,3.0,0.3333333333333333,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U000746,6,5,1.1666666666666667,36003.729999999996,1798.5,34205.229999999996,20.008185607113084,6000.621666666666,359.7,13051.08175019912,128.8436734962179,0.00030478540305062664,0.0015721010248297143,0.0,1,5,22,45,0.0,1,1,5,1.2,0.8333333333333334,0,0,1.7990617273782722e-07,1,0,0,0,1,0,legit
U000564,6,3,1.75,1973.2,46470.54,-44497.340000000004,0.0424819147374931,328.8666666666666,15490.18,253.97634408652226,21435.038084402837,0.0004380497130084479,0.0013262078841703871,0.0,1,6,38,18,0.0,1,1,3,2.0,0.5,0,0,0.0029523742185228984,1,0,0,0,1,0,legit
U001077,5,4,1.2,2374.88,6600.55,-4225.67,0.3598972968469526,474.976,1650.1375000000003,353.4106836302491,1268.9355938221413,0.00032310546664867225,0.0009488658722759081,0.0,1,5,22,45,0.0,1,1,3,1.25,0.8,0,0,2.4144598496933426e-07,1,0,0,0,1,0,legit
U001441,3,4,0.8,2703.4900000000002,2684.4100000000003,19.079999999999927,1.0071050603073646,901.1633333333334,671.1025,949.8574033447806,1048.889949932189,0.0002307297294027886,0.0003552467225978561,0.0,1,5,45,54,0.0,1,1,3,0.75,1.3333333333333333,0,0,2.665607129426662e-07,1,0,0,0,1,0,legit
U001297,7,8,0.8888888888888888,42293.04,11600.03,30693.010000000002,3.6457142167548913,6041.862857142857,1450.0037499999999,13036.01749913755,1225.86163277037,0.0005531018127153275,0.0055882780654273765,0.009523809523809525,1,5,45,54,0.0,1,1,7,0.875,1.1428571428571428,0,0,1.7990617273782722e-07,1,0,0,0,1,0,legit
U000140,6,6,1.0,7607.08,17743.79,-10136.710000000001,0.4287500725565081,1267.8466666666668,2957.2983333333336,1076.456831564658,1520.6181601618102,0.0006464605124105018,0.0021889729330489007,0.0,1,5,35,41,0.0,1,1,6,1.0,1.0,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000559,4,4,1.0,3084.3700000000003,1002.63,2081.7400000000002,3.0742106154658595,771.0925,250.65750000000003,918.2779803625643,141.59448371582135,0.0004039762369470152,0.00029257417782157976,0.0,1,6,1,43,0.0,1,1,4,1.0,1.0,0,0,2.8401747819349984e-07,1,0,0,0,1,0,legit
U000478,6,4,1.4,5490.28,3495.31,1994.9699999999998,1.5705929966164327,915.0466666666667,873.8275000000001,1123.5960245074245,1087.6990533777025,0.0004296410846018168,0.0016058126909282615,0.0,1,5,45,54,0.0,1,1,4,1.5,0.6666666666666666,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001277,4,2,1.6666666666666667,6028.71,470.78999999999996,5557.92,12.780495559465017,1507.1775,235.39499999999998,1748.8035978544733,37.675,0.0005186903539329485,0.0004074596529478065,0.0,0,0,36,31,0.0,1,1,2,2.0,0.5,0,0,0.001795698409258576,0,0,0,0,0,0,legit
U001467,10,6,1.5714285714285714,55382.97,2341.23,53041.74,23.645828974951222,5538.2970000000005,390.205,9414.3495187358,162.73710709300445,0.0007521845611709666,0.00350356141648883,0.016666666666666666,1,3,45,54,0.0,1,2,5,1.6666666666666667,0.6,0,0,0.001740193976367375,1,0,0,0,1,0,legit
U000908,4,1,2.5,5037.62,466.82,4570.8,10.770424522252148,1259.405,466.82,1399.5491081862758,0.0,0.0002749800196951554,0.000950382686445066,0.0,1,6,41,34,0.0,1,0,1,4.0,0.25,0,0,0.0012005336356570454,1,0,0,0,1,0,legit
U000377,4,3,1.25,2511.08,549.09,1961.9899999999998,4.566670908396808,627.77,183.03,344.96734345442036,69.19526332536546,0.0001511653306822998,0.0009164080865964099,0.0,1,5,45,54,0.0,1,1,3,1.3333333333333333,0.75,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U000909,4,8,0.5555555555555556,6086.23,21010.07,-14923.84,0.2897153738481667,1521.5575,2626.25875,763.7076487889525,4946.296284886898,0.00022447181102710776,0.004680020895679393,0.0,1,5,17,29,0.7142857142857143,1,1,4,0.5,2.0,0,0,0.006449598279470549,1,0,0,1,2,1,legit
U001443,5,3,1.5,5419.049999999999,14395.58,-8976.53,0.3764817755328001,1083.81,4798.526666666667,1038.8109391799837,5424.2994661328285,0.0003450860951720934,0.0024050028021172765,0.0,1,4,45,54,0.0,1,1,3,1.6666666666666667,0.6,0,0,2.3841781731941314e-07,1,0,0,0,1,0,legit
U001490,2,10,0.2727272727272727,367.77,93525.34999999999,-93157.57999999999,0.0039429529752845055,183.885,9352.535,27.345,18278.6079822815,9.684852230459601e-05,0.0013430455012849423,0.0,1,6,58,31,0.0,1,2,2,0.2,5.0,0,0,0.00557345109830075,1,0,0,0,1,0,legit
U000667,4,2,1.6666666666666667,2428.08,317.21000000000004,2110.87,7.633575311900945,607.02,158.60500000000002,770.0022526590426,0.045000000000001705,0.0005493583522675249,0.0022345790479372965,0.0,1,4,74,59,0.0,1,1,2,2.0,0.5,0,0,0.0008847301349708601,1,0,0,0,1,0,legit
U000666,2,2,1.0,346.88,273.78,73.10000000000002,1.2660310066234808,173.44,136.89,107.99000000000001,106.24999999999999,7.453830914679743e-05,0.00019799739229940782,0.0,1,4,58,31,0.0,1,1,2,1.0,1.0,0,0,0.014317429061724278,1,0,0,0,1,0,legit
U001168,2,3,0.75,721.85,3758.87,-3037.02,0.19225398750488715,360.925,1252.9566666666667,194.945,1613.5865502317777,9.683294146509796e-05,0.00045371679211426204,0.0,1,6,51,21,0.0,1,1,2,0.6666666666666666,1.5,0,0,0.009587174706310077,1,0,0,0,1,0,legit
U000109,4,3,1.25,9134.35,8058.8,1075.5500000000002,1.1334462393607783,2283.5875,2686.266666666667,2138.2203744513217,1563.9965746836606,0.000675806877642921,0.00040169783108848743,0.0,1,6,18,22,0.0,1,1,3,1.3333333333333333,0.75,0,0,0.008343053026727387,1,0,0,0,1,0,legit
U001268,4,5,0.8333333333333334,50955.33,24787.82,26167.510000000002,2.0556174113975576,12738.8325,4957.564,20872.563585541397,8723.38382998616,0.0001506365637899943,0.0012695143903895731,0.0,1,6,58,31,0.0,1,1,4,0.8,1.25,0,0,0.001193035793202156,1,0,0,0,1,0,legit
U000099,4,4,1.0,44991.149999999994,5604.33,39386.81999999999,8.026672827469568,11247.7875,1401.0825,18181.2880932669,1973.0398222587273,0.0008519285055112394,0.0023242670226042528,0.0,1,6,58,31,0.0,1,1,4,1.0,1.0,0,0,1.7990617273782722e-07,1,0,0,0,1,0,legit
U001987,3,6,0.5714285714285714,3116.9100000000003,7650.58,-4533.67,0.40748577417997334,1038.97,1275.0966666666666,696.0990775744499,1594.6706701036703,0.00021027572196374638,0.00032124187230048645,0.0,1,6,29,33,0.0,1,2,3,0.5,2.0,0,0,2.840190853320871e-07,1,0,0,0,1,0,legit
U001818,8,3,2.25,58934.350000000006,550.04,58384.310000000005,106.95294352497098,7366.793750000002,183.34666666666666,11358.694989950363,117.31415269362098,0.0015092655900715588,0.0009394050385404095,0.01818181818181818,1,4,1,43,0.0,1,1,3,2.6666666666666665,0.375,0,0,0.0008829650622974413,1,0,0,0,1,0,legit
U000513,7,2,2.6666666666666665,25213.57,1951.23,23262.34,12.915778366278563,3601.9385714285713,975.615,6381.14996741279,626.675,0.00031563457181083476,0.0005719934742446604,0.027777777777777776,0,0,48,29,0.0,1,1,2,3.5,0.2857142857142857,0,0,0.03051750539158389,0,0,0,0,0,0,legit
U000762,6,3,1.75,5675.740000000001,1017.0,4658.740000000001,5.576365422396857,945.9566666666666,339.0,1640.1855583913534,80.6081869291203,0.0006948249399739095,0.0008999079062318122,0.0,1,6,73,66,0.0,1,1,3,2.0,0.5,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U000034,7,6,1.1428571428571428,5601.7300000000005,5718.9,-117.16999999999916,0.9795153761429397,800.2471428571428,953.15,1567.5797147715537,1392.5446655074777,0.0005132650557175726,0.006592427988283824,0.0,1,2,5,41,0.0,1,1,6,1.1666666666666667,0.8571428571428571,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
